usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
999999,53877,2008-01-07T20:45:00.0000000,35.495,-82.614,656,,,18.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,7,1
999999,53878,2008-01-27T06:05:00.0000000,35.419,-82.557,641,,,-0.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53877,2008-01-15T22:00:00.0000000,35.495,-82.614,656,,1.1,0.1,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53878,2008-01-26T21:10:00.0000000,35.419,-82.557,641,,,8.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,26,1
999999,53877,2008-01-17T12:20:00.0000000,35.495,-82.614,656,,,-0.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,17,1
999999,53877,2008-01-11T21:25:00.0000000,35.495,-82.614,656,,,9.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,11,1
999999,53877,2008-01-19T09:20:00.0000000,35.495,-82.614,656,,,1.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53878,2008-01-21T20:35:00.0000000,35.419,-82.557,641,,,0.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,21,1
999999,53878,2008-01-27T17:25:00.0000000,35.419,-82.557,641,,,5.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53877,2008-01-04T19:30:00.0000000,35.495,-82.614,656,,,5.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53878,2008-01-10T15:05:00.0000000,35.419,-82.557,641,,,6.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,10,1
999999,53877,2008-01-29T02:25:00.0000000,35.495,-82.614,656,,,5.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,29,1
999999,53878,2008-01-16T04:40:00.0000000,35.419,-82.557,641,,,-3.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53877,2008-01-25T01:45:00.0000000,35.495,-82.614,656,,,-4.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,25,1
999999,53878,2008-01-20T08:45:00.0000000,35.419,-82.557,641,,,-7.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,20,1
999999,53877,2008-01-23T14:05:00.0000000,35.495,-82.614,656,,,2.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53877,2008-01-15T18:55:00.0000000,35.495,-82.614,656,,,1.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53878,2008-01-10T11:30:00.0000000,35.419,-82.557,641,,,7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,10,1
999999,53877,2008-01-23T14:40:00.0000000,35.495,-82.614,656,,,3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53877,2008-01-04T13:10:00.0000000,35.495,-82.614,656,,,-13.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53877,2008-01-19T12:45:00.0000000,35.495,-82.614,656,,,0.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53878,2008-01-25T17:30:00.0000000,35.419,-82.557,641,,,-0.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,25,1
999999,53877,2008-01-06T03:55:00.0000000,35.495,-82.614,656,,,1.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,6,1
999999,53878,2008-01-11T05:40:00.0000000,35.419,-82.557,641,,,12.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53877,2008-01-06T07:55:00.0000000,35.495,-82.614,656,,,1.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,6,1
999999,53877,2008-01-08T21:10:00.0000000,35.495,-82.614,656,,,15,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53877,2008-01-07T17:30:00.0000000,35.495,-82.614,656,,,16.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,7,1
999999,53877,2008-01-02T13:20:00.0000000,35.495,-82.614,656,,,-9.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,2,1
999999,53877,2008-01-05T06:35:00.0000000,35.495,-82.614,656,,,-5.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,5,1
999999,53877,2008-01-14T03:30:00.0000000,35.495,-82.614,656,,,-1.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,14,1
999999,53877,2008-01-06T02:25:00.0000000,35.495,-82.614,656,,,1.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,6,1
999999,53877,2008-01-12T21:30:00.0000000,35.495,-82.614,656,,,10.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53878,2008-01-31T08:00:00.0000000,35.419,-82.557,641,,0.4,-6.3,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,31,1
999999,53877,2008-01-21T13:50:00.0000000,35.495,-82.614,656,,,-13,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,21,1
999999,53878,2008-01-06T10:05:00.0000000,35.419,-82.557,641,,,1.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53878,2008-01-04T21:05:00.0000000,35.419,-82.557,641,,,5.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53877,2008-01-16T02:25:00.0000000,35.495,-82.614,656,,,-5.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,16,1
999999,53877,2008-01-16T23:40:00.0000000,35.495,-82.614,656,,,1.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,16,1
999999,53877,2008-01-09T07:20:00.0000000,35.495,-82.614,656,,,15.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,9,1
999999,53878,2008-01-08T07:15:00.0000000,35.419,-82.557,641,,,11.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,8,1
999999,53877,2008-01-10T03:20:00.0000000,35.495,-82.614,656,,,0.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,10,1
999999,53878,2008-01-01T13:00:00.0000000,35.419,-82.557,641,,2.6,2.1,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,1,1
999999,53878,2008-01-05T06:10:00.0000000,35.419,-82.557,641,,,-2.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,5,1
999999,53877,2008-01-18T06:25:00.0000000,35.495,-82.614,656,,,1.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53877,2008-01-09T12:15:00.0000000,35.495,-82.614,656,,,11.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,9,1
999999,53877,2008-01-31T02:15:00.0000000,35.495,-82.614,656,,,-3.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53877,2008-01-06T12:15:00.0000000,35.495,-82.614,656,,,-0.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,6,1
999999,53878,2008-01-02T11:15:00.0000000,35.419,-82.557,641,,,-9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,2,1
999999,53877,2008-01-01T11:05:00.0000000,35.495,-82.614,656,,,-0.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,1,1
999999,53878,2008-01-02T14:50:00.0000000,35.419,-82.557,641,,,-7.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,2,1
999999,53877,2008-01-24T00:30:00.0000000,35.495,-82.614,656,,,-0.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,24,1
999999,53877,2008-01-12T00:10:00.0000000,35.495,-82.614,656,,,4.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53878,2008-01-05T07:00:00.0000000,35.419,-82.557,641,,0.5,-3.4,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,5,1
999999,53877,2008-01-22T02:15:00.0000000,35.495,-82.614,656,,,-2.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,22,1
999999,53877,2008-01-06T21:50:00.0000000,35.495,-82.614,656,,,12.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,6,1
999999,53878,2008-01-19T00:25:00.0000000,35.419,-82.557,641,,,2.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,19,1
999999,53877,2008-01-05T02:30:00.0000000,35.495,-82.614,656,,,-4.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,5,1
999999,53878,2008-01-16T17:10:00.0000000,35.419,-82.557,641,,,3.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53878,2008-01-29T17:15:00.0000000,35.419,-82.557,641,,,14.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,29,1
999999,53878,2008-01-14T01:10:00.0000000,35.419,-82.557,641,,,1.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,14,1
999999,53878,2008-01-20T00:50:00.0000000,35.419,-82.557,641,,,-0.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,20,1
999999,53877,2008-01-15T02:45:00.0000000,35.495,-82.614,656,,,-3.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53877,2008-01-19T18:10:00.0000000,35.495,-82.614,656,,,-0.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53878,2008-01-03T15:40:00.0000000,35.419,-82.557,641,,,-6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,3,1
999999,53878,2008-01-27T19:00:00.0000000,35.419,-82.557,641,,3.2,7.9,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53877,2008-01-25T11:25:00.0000000,35.495,-82.614,656,,,-11.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,25,1
999999,53877,2008-01-31T04:05:00.0000000,35.495,-82.614,656,,,-5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53877,2008-01-08T20:30:00.0000000,35.495,-82.614,656,,,15.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53878,2008-01-04T19:50:00.0000000,35.419,-82.557,641,,,6.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53877,2008-01-28T11:00:00.0000000,35.495,-82.614,656,,0.5,-5.3,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,28,1
999999,53878,2008-01-24T17:55:00.0000000,35.419,-82.557,641,,,2.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,24,1
999999,53877,2008-01-29T02:35:00.0000000,35.495,-82.614,656,,,5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,29,1
999999,53878,2008-01-31T02:30:00.0000000,35.419,-82.557,641,,,-1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,31,1
999999,53877,2008-01-23T03:45:00.0000000,35.495,-82.614,656,,,3.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53877,2008-01-24T16:40:00.0000000,35.495,-82.614,656,,,0.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,24,1
999999,53877,2008-01-13T23:35:00.0000000,35.495,-82.614,656,,,2.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,13,1
999999,53877,2008-01-06T02:00:00.0000000,35.495,-82.614,656,,0.2,1.7,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,6,1
999999,53878,2008-01-05T12:55:00.0000000,35.419,-82.557,641,,,-3.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,5,1
999999,53877,2008-01-19T13:45:00.0000000,35.495,-82.614,656,,,0.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53877,2008-01-23T14:10:00.0000000,35.495,-82.614,656,,,2.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53877,2008-01-19T21:20:00.0000000,35.495,-82.614,656,,,-1.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53877,2008-01-08T18:15:00.0000000,35.495,-82.614,656,,,17,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53878,2008-01-18T21:45:00.0000000,35.419,-82.557,641,,,9.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,18,1
999999,53877,2008-01-19T14:55:00.0000000,35.495,-82.614,656,,,0.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53877,2008-01-09T21:50:00.0000000,35.495,-82.614,656,,,14.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,9,1
999999,53878,2008-01-17T21:00:00.0000000,35.419,-82.557,641,,1.2,2,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,17,1
999999,53878,2008-01-25T17:15:00.0000000,35.419,-82.557,641,,,-0.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,25,1
999999,53878,2008-01-16T05:05:00.0000000,35.419,-82.557,641,,,-4.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53877,2008-01-28T21:00:00.0000000,35.495,-82.614,656,,0.9,13.7,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,28,1
999999,53878,2008-01-06T13:10:00.0000000,35.419,-82.557,641,,,0.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53877,2008-01-25T17:45:00.0000000,35.495,-82.614,656,,,1.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,25,1
999999,53877,2008-01-08T05:00:00.0000000,35.495,-82.614,656,,1,13.1,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53877,2008-01-01T17:40:00.0000000,35.495,-82.614,656,,,4.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,1,1
999999,53877,2008-01-04T00:50:00.0000000,35.495,-82.614,656,,,-7.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53878,2008-01-30T08:40:00.0000000,35.419,-82.557,641,,,7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,30,1
999999,53878,2008-01-17T15:30:00.0000000,35.419,-82.557,641,,,0.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,17,1
999999,53878,2008-01-26T15:45:00.0000000,35.419,-82.557,641,,,2.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,26,1
999999,53878,2008-01-24T10:35:00.0000000,35.419,-82.557,641,,,-0.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,24,1
999999,53878,2008-01-02T18:45:00.0000000,35.419,-82.557,641,,,-5.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,2,1
999999,53877,2008-01-23T19:00:00.0000000,35.495,-82.614,656,,1.3,8.1,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53878,2008-01-22T08:45:00.0000000,35.419,-82.557,641,,,-2.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,22,1
999999,53877,2008-01-12T12:20:00.0000000,35.495,-82.614,656,,,-3.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53877,2008-01-06T02:50:00.0000000,35.495,-82.614,656,,,1.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,6,1
999999,53878,2008-01-13T11:50:00.0000000,35.419,-82.557,641,,,1.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,13,1
999999,53878,2008-01-11T08:55:00.0000000,35.419,-82.557,641,,,12,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53878,2008-01-18T11:55:00.0000000,35.419,-82.557,641,,,2.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,18,1
999999,53878,2008-01-05T13:25:00.0000000,35.419,-82.557,641,,,-4.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,5,1
999999,53878,2008-01-09T03:45:00.0000000,35.419,-82.557,641,,,15.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,9,1
999999,53878,2008-01-09T19:40:00.0000000,35.419,-82.557,641,,,15.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,9,1
999999,53877,2008-01-06T16:00:00.0000000,35.495,-82.614,656,,0.5,10.3,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,6,1
999999,53877,2008-01-24T01:25:00.0000000,35.495,-82.614,656,,,-1.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,24,1
999999,53878,2008-01-22T23:25:00.0000000,35.419,-82.557,641,,,6.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,22,1
999999,53877,2008-01-09T01:10:00.0000000,35.495,-82.614,656,,,14.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,9,1
999999,53877,2008-01-20T00:20:00.0000000,35.495,-82.614,656,,,-0.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,20,1
999999,53877,2008-01-02T06:55:00.0000000,35.495,-82.614,656,,,-7.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,2,1
999999,53877,2008-01-01T17:15:00.0000000,35.495,-82.614,656,,,4.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,1,1
999999,53878,2008-01-28T12:55:00.0000000,35.419,-82.557,641,,,-4.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,28,1
999999,53878,2008-01-10T05:30:00.0000000,35.419,-82.557,641,,,1.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,10,1
999999,53878,2008-01-30T15:35:00.0000000,35.419,-82.557,641,,,-0.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,30,1
999999,53877,2008-01-17T10:50:00.0000000,35.495,-82.614,656,,,-1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,17,1
999999,53877,2008-01-12T12:40:00.0000000,35.495,-82.614,656,,,-3.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53878,2008-01-18T21:05:00.0000000,35.419,-82.557,641,,,9.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,18,1
999999,53877,2008-01-22T01:30:00.0000000,35.495,-82.614,656,,,-2.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,22,1
999999,53878,2008-01-26T01:00:00.0000000,35.419,-82.557,641,,1.5,-0.4,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,26,1
999999,53877,2008-01-01T09:45:00.0000000,35.495,-82.614,656,,,-1.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,1,1
999999,53877,2008-01-12T08:45:00.0000000,35.495,-82.614,656,,,-2.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53877,2008-01-05T21:50:00.0000000,35.495,-82.614,656,,,9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,5,1
999999,53877,2008-01-11T03:20:00.0000000,35.495,-82.614,656,,,8.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,11,1
999999,53877,2008-01-29T09:10:00.0000000,35.495,-82.614,656,,,2.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,29,1
999999,53878,2008-01-03T17:15:00.0000000,35.419,-82.557,641,,,-2.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,3,1
999999,53877,2008-01-04T01:25:00.0000000,35.495,-82.614,656,,,-8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53877,2008-01-29T12:25:00.0000000,35.495,-82.614,656,,,1.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,29,1
999999,53877,2008-01-27T15:20:00.0000000,35.495,-82.614,656,,,2.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
999999,53878,2008-01-18T10:25:00.0000000,35.419,-82.557,641,,,2.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,18,1
999999,53877,2008-01-14T01:30:00.0000000,35.495,-82.614,656,,,0.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,14,1
999999,53877,2008-01-29T04:59:00.0000000,35.495,-82.614,656,,,,,,,,24,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,29,1
999999,53878,2008-01-10T13:10:00.0000000,35.419,-82.557,641,,,6.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,10,1
999999,53878,2008-01-11T06:25:00.0000000,35.419,-82.557,641,,,12,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53877,2008-01-31T09:45:00.0000000,35.495,-82.614,656,,,-8.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53878,2008-01-25T14:30:00.0000000,35.419,-82.557,641,,,-8.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,25,1
999999,53877,2008-01-03T08:00:00.0000000,35.495,-82.614,656,,0.9,-11,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,3,1
999999,53877,2008-01-29T04:30:00.0000000,35.495,-82.614,656,,,4.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,29,1
999999,53877,2008-01-24T03:40:00.0000000,35.495,-82.614,656,,,-2.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,24,1
999999,53878,2008-01-06T17:50:00.0000000,35.419,-82.557,641,,,14.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53877,2008-01-22T14:55:00.0000000,35.495,-82.614,656,,,2.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,22,1
999999,53877,2008-01-31T20:25:00.0000000,35.495,-82.614,656,,,6.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53878,2008-01-18T01:05:00.0000000,35.419,-82.557,641,,,0.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,18,1
999999,53878,2008-01-07T23:00:00.0000000,35.419,-82.557,641,,2,15.3,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,7,1
999999,53877,2008-01-04T07:10:00.0000000,35.495,-82.614,656,,,-12.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53877,2008-01-19T01:25:00.0000000,35.495,-82.614,656,,,0,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53877,2008-01-21T00:45:00.0000000,35.495,-82.614,656,,,-9.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,21,1
999999,53877,2008-01-07T06:25:00.0000000,35.495,-82.614,656,,,-0.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,7,1
999999,53878,2008-01-16T09:10:00.0000000,35.419,-82.557,641,,,-5.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53877,2008-01-16T17:55:00.0000000,35.495,-82.614,656,,,4.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,16,1
999999,53878,2008-01-04T18:20:00.0000000,35.419,-82.557,641,,,3.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53878,2008-01-08T10:35:00.0000000,35.419,-82.557,641,,,11.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,8,1
999999,53878,2008-01-13T05:20:00.0000000,35.419,-82.557,641,,,-1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,13,1
999999,53877,2008-01-15T23:25:00.0000000,35.495,-82.614,656,,,-1.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53878,2008-01-14T21:50:00.0000000,35.419,-82.557,641,,,4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,14,1
999999,53878,2008-01-22T05:25:00.0000000,35.419,-82.557,641,,,-2.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,22,1
999999,53877,2008-01-27T23:50:00.0000000,35.495,-82.614,656,,,2.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
999999,53878,2008-01-04T18:00:00.0000000,35.419,-82.557,641,,1.1,3.1,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53878,2008-01-14T13:35:00.0000000,35.419,-82.557,641,,,-2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,14,1
999999,53877,2008-01-27T22:25:00.0000000,35.495,-82.614,656,,,4.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
999999,53878,2008-01-15T20:50:00.0000000,35.419,-82.557,641,,,1.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53877,2008-01-27T13:50:00.0000000,35.495,-82.614,656,,,0,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
999999,53877,2008-01-02T16:20:00.0000000,35.495,-82.614,656,,,-7.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,2,1
999999,53877,2008-01-30T13:40:00.0000000,35.495,-82.614,656,,,-1.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,30,1
999999,53878,2008-01-16T03:10:00.0000000,35.419,-82.557,641,,,-3.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53877,2008-01-26T09:10:00.0000000,35.495,-82.614,656,,,-0.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,26,1
999999,53877,2008-01-23T13:10:00.0000000,35.495,-82.614,656,,,2.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53878,2008-01-04T16:00:00.0000000,35.419,-82.557,641,,1.3,-1.9,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53878,2008-01-15T15:45:00.0000000,35.419,-82.557,641,,,-0.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53878,2008-01-09T19:35:00.0000000,35.419,-82.557,641,,,15.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,9,1
999999,53878,2008-01-03T08:45:00.0000000,35.419,-82.557,641,,,-10.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,3,1
999999,53878,2008-01-13T19:25:00.0000000,35.419,-82.557,641,,,7.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,13,1
999999,53877,2008-01-29T07:30:00.0000000,35.495,-82.614,656,,,2.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,29,1
999999,53878,2008-01-06T00:40:00.0000000,35.419,-82.557,641,,,6.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53877,2008-01-17T23:25:00.0000000,35.495,-82.614,656,,,1.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,17,1
999999,53877,2008-01-27T13:15:00.0000000,35.495,-82.614,656,,,-4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
